id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
1500701,0.5757575757575758,0.7360776224786829,15,Norte,42.04,26.81,33,26.39223775213171,0.5856945283044491,0.8864607166529167,15.64776224786829,True,Anajás
1507003,0.5757575757575758,0.7334051401638704,15,Norte,41.06,25.72,33,26.659485983612964,0.5825371996212368,0.8842730807065039,14.400514016387039,True,Santo Antônio do Tauá
1600501,0.8478260869565217,0.7275501238966499,16,Norte,41.39,26.09,46,27.244987610335013,0.5988876426769603,0.8562126051163395,14.145012389664988,True,Oiapoque
2926608,0.5531914893617021,0.7272750127853176,29,Nordeste,48.37,34.39,47,27.272498721468242,0.5999484718712813,0.8546015536993539,21.097501278531755,True,Ribeira do Pombal
2933208,0.5,0.7206360229776462,29,Nordeste,52.02,39.14,36,27.936397702235382,0.5740650377300085,0.8672070082252838,24.08360229776462,True,Vera Cruz
1505304,0.7,0.7186404151152009,15,Norte,48.47,34.52,70,28.135958488479908,0.61330031484926,0.8239805153811419,20.33404151152009,True,Oriximiná
4315602,0.48623853211009177,0.7121488819971163,43,Sul,62.61,54.17,109,28.785111800288366,0.6271502020433243,0.7971475619509084,33.82488819971164,True,Rio Grande
4321600,0.627906976744186,0.7104382852286014,43,Sul,62.76,54.39,43,28.956171477139858,0.574870783711396,0.8460057867458068,33.803828522860144,True,Tramandaí
2925105,0.4594594594594595,0.700980888239836,29,Nordeste,55.58,44.01,37,29.901911176016405,0.5534585553697103,0.8485032211099616,25.678088823983593,True,Poções
5005202,0.6129032258064516,0.6987851616365455,50,Centro-Oeste,40.56,25.17,31,30.121483836345455,0.5372804328866747,0.8602898903864162,10.438516163654548,True,Ladário
2930709,0.5094339622641509,0.6962715480359505,29,Nordeste,54.58,42.62,106,30.372845196404953,0.6087257710624729,0.783817325009428,24.207154803595046,True,Simões Filho
2914604,0.4745762711864407,0.6957732147820156,29,Nordeste,54.14,42.02,59,30.422678521798442,0.5783746892294381,0.813171740334593,23.71732147820156,True,Irecê
