id_municipio,taxa_alfabetizacao_anterior,media_portugues_anterior,percentual_participacao_anterior,total_alunos_avaliados_anterior,populacao_anterior,pib_per_capita_anterior,meta_alfabetizacao_2025,cluster,silhouette_global
2504405,77.83,772.7035,100.0,140.0,18260.0,14110.13143483023,78.47,0,0.33899545632891714
2504504,56.24,751.6062,92.73,51.0,6451.0,13802.046194388467,64.0,0,0.33899545632891714
2504603,62.38,752.7814,94.92,430.0,27605.0,59710.19742800217,68.08,0,0.33899545632891714
2504702,49.32,747.9627,100.0,30.0,4933.0,17325.15710520981,59.31,1,0.33899545632891714
2504801,67.07,753.4951,74.65,106.0,14683.0,17368.45331335558,71.18,0,0.33899545632891714
2504850,75.0,767.3336,94.12,16.0,1824.0,16960.526315789473,76.51,0,0.33899545632891714
2504900,56.43,740.6781,78.87,168.0,17095.0,14800.409476455103,64.13,1,0.33899545632891714
2505006,71.83,766.6294,98.95,94.0,7580.0,13473.48284960422,74.36,0,0.33899545632891714
2505105,50.66,743.8135,91.13,185.0,19719.0,13867.183934276587,60.23,1,0.33899545632891714
2505204,29.25,720.8332,94.23,98.0,6730.0,13025.8543833581,44.16,1,0.33899545632891714
2505238,10.33,702.699,81.08,30.0,6251.0,13614.621660534316,24.09,1,0.33899545632891714
2505279,57.14,728.3208,100.0,14.0,5254.0,14167.491435097068,64.6,1,0.33899545632891714
2505303,38.1,718.739,91.3,21.0,2292.0,14739.52879581152,51.24,1,0.33899545632891714
2505352,37.73,725.2381,96.36,53.0,4982.0,12576.073865917304,50.96,1,0.33899545632891714
2505402,55.88,746.1743,95.71,67.0,8067.0,11748.357505888187,63.76,0,0.33899545632891714
2505501,44.1,734.8488,90.2,46.0,3641.0,13856.632793188684,55.64,1,0.33899545632891714
2505600,25.0,698.5724,94.12,48.0,6299.0,11993.649785680265,40.4,1,0.33899545632891714
2505709,48.88,740.4882,92.45,98.0,10380.0,11311.94605009634,59.0,1,0.33899545632891714
2505808,11.05,697.9605,90.24,37.0,3327.0,15621.581003907424,25.09,1,0.33899545632891714
2505907,65.44,750.0553,90.0,36.0,3011.0,15291.2653603454,70.1,0,0.33899545632891714
2506004,61.5,751.4418,87.58,268.0,31231.0,27269.379782908007,67.49,0,0.33899545632891714
2506103,60.71,741.7508,91.43,64.0,11049.0,12258.21341297855,66.97,0,0.33899545632891714
2506202,38.7,717.0493,88.46,23.0,2846.0,13624.033731553056,51.69,1,0.33899545632891714
2506251,78.26,781.055,100.0,65.0,8179.0,12446.631617557161,78.77,0,0.33899545632891714
2506301,36.12,720.0521,87.7,449.0,57484.0,25907.87001600445,49.72,1,0.33899545632891714
2506400,35.1,724.3966,89.92,116.0,13766.0,14617.681243643761,48.93,1,0.33899545632891714
2506509,73.31,772.0279,97.67,42.0,3242.0,15549.969154842689,75.36,0,0.33899545632891714
2506608,13.07,692.8696,97.87,46.0,5631.0,11294.0863079382,27.74,1,0.33899545632891714
2506707,67.14,764.1826,100.0,72.0,10392.0,10198.99923017706,71.23,0,0.33899545632891714
2506806,57.31,747.8895,93.94,155.0,17692.0,15270.12208907981,64.71,0,0.33899545632891714
2506905,25.33,704.9755,81.29,113.0,23182.0,18004.78819773963,40.71,1,0.33899545632891714
2507002,17.96,708.0415,74.87,140.0,23940.0,18624.35254803676,33.43,1,0.33899545632891714
2507101,71.75,772.6081,90.63,174.0,18382.0,14200.032640626701,74.3,0,0.33899545632891714
2507200,23.32,712.8047,96.12,99.0,10499.0,20146.871130583862,38.84,1,0.33899545632891714
2507309,34.78,723.2063,79.08,121.0,14477.0,15007.114733715547,48.68,1,0.33899545632891714
2507408,53.45,748.6196,90.91,30.0,7516.0,12769.957424161788,62.12,1,0.33899545632891714
2507507,46.71,736.0444,85.79,4847.0,833932.0,34106.05540979361,57.49,1,0.33899545632891714
2507606,28.86,719.7833,95.65,66.0,7796.0,11957.798871216008,43.82,1,0.33899545632891714
2507705,50.95,742.907,91.73,233.0,17007.0,15265.596519080378,60.43,1,0.33899545632891714
2507804,56.22,736.4181,92.21,71.0,6793.0,18871.1909318416,63.99,1,0.33899545632891714
2507903,50.41,737.3488,82.64,100.0,10012.0,15028.0663204155,60.06,1,0.33899545632891714
2508000,66.04,763.5472,90.0,108.0,9234.0,12023.175222005631,70.5,0,0.33899545632891714
2508109,25.0,715.4387,84.62,44.0,4415.0,14946.998867497168,40.4,1,0.33899545632891714
2508208,67.61,759.7651,76.06,54.0,7819.0,13356.82312316153,71.54,0,0.33899545632891714
2508307,66.54,761.7807,86.64,240.0,27730.0,15030.4363505229,70.83,0,0.33899545632891714
2508406,20.77,716.3627,97.06,33.0,3162.0,11779.88614800759,36.35,1,0.33899545632891714
2508505,43.81,737.1419,93.75,60.0,6877.0,12156.754398720372,55.44,1,0.33899545632891714
2508554,80.75,771.7035,77.78,49.0,4797.0,13668.751302897643,80.0,0,0.33899545632891714
2508604,47.19,734.1877,87.88,203.0,12560.0,22288.535031847132,57.83,1,0.33899545632891714
2508802,68.43,757.6526,90.24,74.0,6046.0,12821.038703274893,72.08,0,0.33899545632891714
2508901,46.17,738.7832,90.0,459.0,44599.0,24368.259378012957,57.11,1,0.33899545632891714
2509008,91.08,787.1191,97.5,78.0,10434.0,10545.715928694652,80.0,0,0.33899545632891714
2509057,68.93,767.9921,77.5,93.0,8999.0,13705.522835870652,72.42,0,0.33899545632891714
2509107,37.99,726.4368,84.44,190.0,21512.0,14087.579025660098,51.15,1,0.33899545632891714
2509156,100.0,813.6761,92.86,65.0,6705.0,14579.71662938106,80.0,0,0.33899545632891714
2509206,44.27,733.6872,95.69,111.0,14139.0,13874.602164226606,55.77,1,0.33899545632891714
2509305,85.94,787.1217,88.59,163.0,8244.0,28025.958272683158,80.0,0,0.33899545632891714
2509339,79.28,772.9034,88.68,47.0,4571.0,17681.251367315686,79.49,0,0.33899545632891714
2509370,40.0,732.5585,83.33,15.0,2543.0,15296.893432953204,52.66,1,0.33899545632891714
2509396,50.64,746.6584,89.58,86.0,6433.0,12359.707756878594,60.21,1,0.33899545632891714
2509404,73.21,767.1491,94.0,141.0,13899.0,15851.28426505504,75.29,0,0.33899545632891714
2509503,65.88,758.7668,98.33,59.0,5812.0,11757.570543702685,70.39,0,0.33899545632891714
2509602,84.33,787.2381,98.15,53.0,4338.0,13785.154449054864,80.0,0,0.33899545632891714
2509701,55.03,742.4111,96.05,365.0,32277.0,26099.606530966324,63.19,1,0.33899545632891714
2509800,56.27,748.2048,82.81,53.0,8791.0,12693.550221817768,64.02,1,0.33899545632891714
2509909,58.78,744.4097,93.9,77.0,8945.0,12984.795975405252,65.69,0,0.33899545632891714
2510006,36.48,732.941,89.66,52.0,7203.0,11306.538942107456,50.0,1,0.33899545632891714
2510105,66.12,766.5837,93.22,110.0,9724.0,11821.781160016457,70.55,0,0.33899545632891714
2510204,45.95,734.032,89.58,86.0,5787.0,12006.566442025227,56.96,1,0.33899545632891714
2510303,59.43,754.3589,95.65,44.0,4259.0,12827.659074900212,66.12,0,0.33899545632891714
2510402,64.17,756.9019,88.89,32.0,6060.0,12629.372937293729,69.26,0,0.33899545632891714
2510501,54.26,741.7048,96.08,49.0,3580.0,14879.888268156425,62.67,1,0.33899545632891714
2510600,89.76,777.2506,93.55,29.0,2918.0,16292.666209732697,80.0,0,0.33899545632891714
2510808,43.61,732.8232,90.06,770.0,103165.0,24768.22565792662,55.29,1,0.33899545632891714
2510907,61.87,756.8074,91.67,110.0,11834.0,16924.201453439244,67.74,0,0.33899545632891714
2511004,95.61,789.3692,97.3,36.0,3739.0,12998.66274404921,80.0,0,0.33899545632891714
2511103,75.61,776.0543,98.51,66.0,6859.0,13808.864265927978,76.93,0,0.33899545632891714
2511202,37.3,722.1227,92.65,391.0,29662.0,28216.876812082803,50.63,1,0.33899545632891714
2511301,48.84,727.6919,86.59,71.0,16441.0,15004.257648561523,58.98,1,0.33899545632891714
2511400,52.51,739.8854,88.89,200.0,18333.0,14744.77717776687,61.49,1,0.33899545632891714
2511509,73.41,778.3494,86.6,84.0,12311.0,12907.237429940704,75.43,0,0.33899545632891714
2511608,41.76,739.1856,97.37,111.0,6815.0,19647.248716067497,53.95,1,0.33899545632891714
2511707,98.55,793.6642,95.65,66.0,5329.0,12106.586601613812,80.0,0,0.33899545632891714
2511806,34.62,719.8524,75.58,65.0,9340.0,12953.961456102785,48.55,1,0.33899545632891714
2511905,75.96,771.918,84.87,202.0,16751.0,28605.57578652021,77.17,0,0.33899545632891714
2512002,42.15,735.7902,92.41,219.0,17469.0,19125.99461903944,54.24,1,0.33899545632891714
2512036,23.24,697.6865,85.71,48.0,3830.0,14807.57180156658,38.76,1,0.33899545632891714
2512077,87.93,789.3801,,24.0,4006.0,15390.664003994008,61.89,0,0.33899545632891714
2512101,58.65,753.3656,91.94,285.0,32473.0,18301.050103162626,65.6,0,0.33899545632891714
2512200,47.46,742.5374,88.89,48.0,3915.0,21369.093231162202,58.02,1,0.33899545632891714
2512309,97.47,826.4108,100.0,154.0,21114.0,16263.095576394808,80.0,0,0.33899545632891714
2512408,75.57,777.3037,99.45,181.0,14277.0,13265.181760874133,76.9,0,0.33899545632891714
2512507,85.04,784.4969,96.65,634.0,47658.0,16549.83423559528,80.0,0,0.33899545632891714
2512606,69.23,754.6726,92.86,13.0,1743.0,17582.903040734367,72.62,0,0.33899545632891714
2512705,58.76,751.9927,93.92,170.0,17885.0,12544.925915571708,65.68,0,0.33899545632891714
2512721,47.41,730.2051,87.23,41.0,5766.0,12229.621921609436,57.98,1,0.33899545632891714
